bea_detail,country,region,import_value_usd,cntry_cntrb_to_national_detail,cntry_cntrb_to_region_detail
325190,FR,EU,850472406.0,0.03878559227662796,0.15873302318962637
325190,GB,EU,831963226.0,0.03794148551456245,0.15527845126297296
325190,IT,EU,499588178.0,0.022783600316047682,0.09324363881094243
325190,RU,EU,66023916.0,0.0030110050231098653,0.012322769928290822
325190,AU,APAC,22450978.0,0.0010238715245507262,0.006677670848052605
325211,CA,CA,4733429110.0,0.4699288219053704,1.0
325211,DE,EU,1382026382.0,0.137205821497008,0.6203628251192057
325211,KR,APAC,1207094457.0,0.1198388024673539,0.8784749142312788
325211,JP,JP,955733170.0,0.09488397358379053,1.0
325211,CN,CN,532250590.0,0.0528411616408761,1.0
325211,FR,EU,328901911.0,0.03265296341549202,0.1476372096455866
325211,GB,EU,309684170.0,0.030745050530785797,0.13901076643549656
325211,BR,ROW,249387614.0,0.024758885138307533,1.0
325211,IT,EU,176479308.0,0.01752064124587999,0.07921788144704349
325211,IN,APAC,155845177.0,0.015472110963386526,0.11341786693204363
325211,RU,EU,30679343.0,0.003045806154012682,0.013771317352667676
325211,AU,APAC,11139964.0,0.0011059614577365537,0.008107218836677612
3252A0,JP,JP,705105855.0,0.18600409772936707,1.0
3252A0,DE,EU,674810888.0,0.1780124068894492,0.5211744973942557
3252A0,KR,APAC,633444814.0,0.16710020240778847,0.830110024033235
3252A0,CN,CN,630498992.0,0.16632310637419884,1.0
3252A0,CA,CA,362256302.0,0.0955617601562635,1.0
3252A0,FR,EU,233105306.0,0.0614922451870124,0.1800334624928046
3252A0,RU,EU,150386079.0,0.0396712447316897,0.11614719106002011
3252A0,IT,EU,141067506.0,0.0372130425331131,0.10895020789618787
3252A0,IN,APAC,125757097.0,0.033174218019434105,0.1648008232221787
3252A0,GB,EU,95418994.0,0.02517114807565155,0.07369464115673174
3252A0,BR,ROW,35072888.0,0.009252087244691998,1.0
3252A0,AU,APAC,3883458.0,0.0010244406513400634,0.005089152744586301
325310,CA,CA,3358107224.0,0.7211695943307778,1.0
325310,RU,EU,1061357081.0,0.22793151155940233,0.8916367638857581
325310,DE,EU,91883435.0,0.01973240731299186,0.07719046690762824
325310,CN,CN,44699783.0,0.009599492280173778,1.0
325310,JP,JP,27923721.0,0.005996752695046113,1.0
325310,GB,EU,16168200.0,0.003472198312110501,0.013582762845728557
325310,IT,EU,14253123.0,0.0030609263630400024,0.011973923474474533
325310,AU,APAC,12435009.0,0.002670477682171107,0.40345529441167616
325310,KR,APAC,9599493.0,0.00206153705370521,0.31145665230462033
325310,IN,APAC,8786779.0,0.0018870028335057705,0.28508805328370357
325310,FR,EU,6685087.0,0.001435654420263966,0.005616082886410545
325310,BR,ROW,4574730.0,0.0009824451568115978,1.0
325320,CN,CN,220754290.0,0.3329495305498326,1.0
325320,IN,APAC,109886838.0,0.16573526668816044,0.8483075202861647
325320,DE,EU,97841736.0,0.1475684122350721,0.4328607044902405
325320,GB,EU,62549449.0,0.09433932033982532,0.2767244293336779
325320,CA,CA,53376087.0,0.08050372705888083,1.0
325320,FR,EU,42727426.0,0.06444303496119017,0.18903000371349316
325320,JP,JP,30372118.0,0.04580831670317311,1.0
325320,IT,EU,22704579.0,0.034243859629552786,0.10044711452272596
325320,KR,APAC,18774599.0,0.028316522969095446,0.14493668042442998
325320,BR,ROW,2952075.0,0.004452425297818209,1.0
325320,AU,APAC,875123.0,0.0013198918672129142,0.006755799289405246
325320,RU,EU,211964.0,0.00031969170018605176,0.000937747939862487
325411,CN,CN,1279652322.0,0.38332160924209446,1.0
325411,GB,EU,967298734.0,0.28975566328454694,0.5833206093733146
325411,DE,EU,312423195.0,0.09358679682992571,0.18840393570675126
325411,IN,APAC,240718653.0,0.07210760286695227,0.7796543770086022
325411,FR,EU,205989985.0,0.06170458270614141,0.12422036683343776
325411,IT,EU,172307204.0,0.05161485943154945,0.10390827538981565
325411,KR,APAC,63219990.0,0.018937634767226343,0.20476079150351537
325411,JP,JP,43296767.0,0.01296960597506735,1.0
325411,CA,CA,35746522.0,0.010707919723407443,1.0
325411,BR,ROW,12616900.0,0.0037794097103561394,1.0
325411,AU,APAC,4811824.0,0.001441388482917731,0.015584831487882414
325411,RU,EU,243454.0,7.29269798147757e-05,0.00014681269668070395
325412,DE,EU,8321887222.0,0.21438815587655038,0.3799714464208249
325412,IN,APAC,7972353525.0,0.2053834814898992,0.9742829124020602
325412,IT,EU,6809111196.0,0.17541607492705005,0.31089916997968575
325412,CA,CA,4643217010.0,0.1196183876989976,1.0
325412,GB,EU,3899756766.0,0.1004653919389344,0.17806011779985384
325412,FR,EU,2870526034.0,0.07395038726287703,0.1310661752594001
325412,JP,JP,2679881996.0,0.06903902249123858,1.0
325412,CN,CN,1287700623.0,0.03317369660528849,1.0
325412,AU,APAC,137756606.0,0.003548880672412522,0.01683491667491039
325412,BR,ROW,121977244.0,0.0031423733225958415,1.0
325412,KR,APAC,72680949.0,0.001872403964124234,0.008882170923029358
325412,RU,EU,67687.0,1.743750031657911e-06,3.090540235380082e-06
325413,DE,EU,834391365.0,0.2632279244235822,0.4307781171808803
325413,GB,EU,681340630.0,0.2149445540587011,0.3517613509222196
325413,CA,CA,590738722.0,0.18636210079750712,1.0
325413,JP,JP,281282866.0,0.08873714194429207,1.0
325413,FR,EU,266601602.0,0.08410559994525105,0.1376406096280328
325413,CN,CN,219833133.0,0.06935141199492555,1.0
325413,IT,EU,152060221.0,0.04797088996866742,0.07850538542005232
325413,KR,APAC,77974213.0,0.02459875677950275,0.5555860809358183
325413,AU,APAC,51793532.0,0.01633945951361372,0.36904207627852426
325413,IN,APAC,10578127.0,0.0033371131717057677,0.07537184278565742
325413,RU,EU,2546179.0,0.0008032506584975411,0.0013145368488149403
325413,BR,ROW,703061.0,0.00022179674375365587,1.0
325414,DE,EU,8580502228.0,0.4797159406646136,0.6847653759609446
325414,KR,APAC,2048876162.0,0.11454790515079548,0.6513527018834522
325414,IT,EU,1670866138.0,0.09341424310802243,0.13334315973188296
325414,GB,EU,1615014050.0,0.09029168265397684,0.1288858942920209
325414,JP,JP,1529208465.0,0.08549449178696313,1.0
325414,AU,APAC,1066770760.0,0.059640674287918236,0.3391342188968587
325414,FR,EU,661766477.0,0.03699782595224126,0.05281214996279759
325414,CA,CA,528986546.0,0.029574408556789538,1.0
325414,CN,CN,145602965.0,0.008140323428925029,1.0
325414,IN,APAC,29924066.0,0.0016729849941482914,0.009513079219689191
325414,BR,ROW,6689922.0,0.0003740179933443044,1.0
325414,RU,EU,2423664.0,0.00013550142226184854,0.00019342005235395724
325510,CA,CA,404895716.0,0.4309404075431334,1.0
325510,DE,EU,156394044.0,0.16645400382225517,0.58262403017112
325510,JP,JP,136640439.0,0.1454297591766386,1.0
325510,KR,APAC,63546477.0,0.06763406875935025,0.8332219402659642
325510,CN,CN,48552148.0,0.051675237893143156,1.0
325510,IT,EU,39515862.0,0.04205769782631689,0.14721079003574977
325510,GB,EU,36337439.0,0.03867482453613747,0.13537002186782274
325510,FR,EU,36051371.0,0.038370355371279606,0.13430431573988993
325510,AU,APAC,7619252.0,0.008109356143580028,0.09990369623189856
325510,IN,APAC,5100238.0,0.005428307970260114,0.0668743635021372
325510,BR,ROW,4778382.0,0.005085748762223933,1.0
325510,RU,EU,131757.0,0.00014023219568137053,0.0004908421854175997
325520,DE,EU,230886126.0,0.3227281730695956,0.6962564174144779
325520,CA,CA,215168790.0,0.30075878400028017,1.0
325520,CN,CN,86536728.0,0.120959369082491,1.0
325520,KR,APAC,42058782.0,0.05878895415479574,0.9374880428362862
325520,GB,EU,40287058.0,0.05631247252461084,0.12148899181256687
325520,JP,JP,35879138.0,0.05015116697852995,1.0
325520,FR,EU,31472386.0,0.04399149404031803,0.09490761139907371
325520,IT,EU,28935284.0,0.0404451818060731,0.08725676819017901
325520,IN,APAC,1901509.0,0.0026578925995986162,0.04238453578721285
325520,BR,ROW,1361105.0,0.0019025263129318214,1.0
325520,AU,APAC,902982.0,0.0012621708208432135,0.020127421376500997
325520,RU,EU,29915.0,4.181460993189757e-05,9.021118370254133e-05
325610,CA,CA,809960866.0,0.34081123175075906,1.0
325610,CN,CN,444784280.0,0.1871540770590446,1.0
325610,DE,EU,352048360.0,0.14813312623357616,0.5166932182123641
325610,JP,JP,203857553.0,0.08577814886630047,1.0
325610,GB,EU,127879147.0,0.05380833992577906,0.18768526007529757
325610,KR,APAC,113638871.0,0.047816388699791344,0.5049225371196621
325610,FR,EU,110092809.0,0.04632429468782638,0.1615806640435681
325610,IN,APAC,97920403.0,0.0412024513292482,0.43508192120757483
325610,IT,EU,90798861.0,0.038205884948243854,0.13326338375814936
325610,AU,APAC,13502716.0,0.005681604464012071,0.059995541672763136
325610,BR,ROW,11553812.0,0.004861554507667659,1.0
325610,RU,EU,529731.0,0.00022289752775112636,0.0007774739106208415
325620,FR,EU,2376671577.0,0.3167409212424352,0.5698006192028596
325620,CA,CA,1328469095.0,0.17704613841662656,1.0
325620,CN,CN,1042626476.0,0.13895166404810913,1.0
325620,IT,EU,942016838.0,0.12554333715331245,0.22584600362388227
325620,KR,APAC,562885096.0,0.0750161467768824,0.7848536245067812
325620,GB,EU,474243341.0,0.06320278921795273,0.11369856566203759
325620,DE,EU,373854033.0,0.04982382587841238,0.08963049903755647
325620,JP,JP,220857871.0,0.029433905046520825,1.0
325620,IN,APAC,90730921.0,0.012091782382061367,0.12650982004627181
325620,AU,APAC,63568791.0,0.008471863600533067,0.08863655544694694
325620,BR,ROW,23322672.0,0.0031082311441784655,1.0
325620,RU,EU,4272467.0,0.0005693950929753991,0.0010243124736639977
325910,JP,JP,2587486204.0,0.5181791326186916,1.0
325910,CN,CN,2038364060.0,0.4082099912026873,1.0
325910,GB,EU,94914225.0,0.019007858170468274,0.37250019822164443
325910,DE,EU,87666810.0,0.01755646522676016,0.34405700623335694
325910,FR,EU,55304682.0,0.01107551109034341,0.21704865637985257
325910,CA,CA,47627219.0,0.009537995214161332,1.0
325910,IN,APAC,36752071.0,0.00736009963774113,0.5831441117489317
325910,KR,APAC,24801326.0,0.004966801204430076,0.39352196561836433
325910,IT,EU,16865969.0,0.0033776385642880677,0.06619215186870156
325910,BR,ROW,2115678.0,0.00042369315409128584,1.0
325910,AU,APAC,1470597.0,0.0002945069530085309,0.023333922632703983
325910,RU,EU,51467.0,1.0306963328831802e-05,0.00020198729644448315
3259A0,JP,JP,1685826089.0,0.34479667155992955,1.0
3259A0,CN,CN,756639312.0,0.15475304247056001,1.0
3259A0,CA,CA,524682820.0,0.10731171568710825,1.0
3259A0,DE,EU,485272709.0,0.0992512904823543,0.41837699289037505
3259A0,IN,APAC,354213580.0,0.07244618184653497,0.6785675508491354
3259A0,FR,EU,345646988.0,0.07069408391218397,0.297998928765342
3259A0,BR,ROW,240290444.0,0.0491458435952925,1.0
3259A0,IT,EU,182524187.0,0.037331093976670664,0.15736289939770853
3259A0,GB,EU,142931387.0,0.029233303969259064,0.12322803811889295
3259A0,KR,APAC,124025111.0,0.025366463208561014,0.23759511370247907
3259A0,AU,APAC,43763252.0,0.00895075934860469,0.08383733544838548
3259A0,RU,EU,3518120.0,0.000719549942941012,0.003033140827681464
326110,CA,CA,2346915311.0,0.3548382015260187,1.0
326110,CN,CN,1395090510.0,0.21092853466599426,1.0
326110,KR,APAC,886433506.0,0.13402293195974777,0.7367577161499106
326110,DE,EU,608592433.0,0.09201518409117576,0.5061040663970687
326110,JP,JP,388293701.0,0.05870746075963609,1.0
326110,IN,APAC,309963268.0,0.04686441306200475,0.25762544835714124
326110,GB,EU,248077460.0,0.03750768480351988,0.20630064470002402
326110,IT,EU,227415905.0,0.0343837932073604,0.18911854312173065
326110,FR,EU,117677892.0,0.017792125417112278,0.0978606641108781
326110,BR,ROW,78084781.0,0.011805906726471152,1.0
326110,AU,APAC,6757922.0,0.001021753480960232,0.005616835492948115
326110,RU,EU,740841.0,0.00011201029999873617,0.0006160816702985047
326120,CA,CA,536841544.0,0.5110583551043163,1.0
326120,CN,CN,173171618.0,0.16485460790983983,1.0
326120,DE,EU,109688720.0,0.10442063853519117,0.4750715600858607
326120,GB,EU,65202729.0,0.06207120108993,0.2823987934938578
326120,JP,JP,54252139.0,0.051646541196578355,1.0
326120,IT,EU,35581517.0,0.03387262359512227,0.1541067011394752
326120,KR,APAC,24900999.0,0.023705064802872683,0.4829623255041299
326120,FR,EU,20076273.0,0.019112058615205083,0.0869521162688346
326120,IN,APAC,17807362.0,0.01695211787198628,0.34537911360961354
326120,AU,APAC,8850524.0,0.008425454936943692,0.17165856088625656
326120,BR,ROW,3737554.0,0.0035580484049750776,1.0
326120,RU,EU,339598.0,0.0003232879370392311,0.0014708290119716787
326160,CN,CN,380564718.0,0.46863890424992083,1.0
326160,CA,CA,281952147.0,0.34720440169914174,1.0
326160,KR,APAC,67509136.0,0.08313279194183966,0.8948012890764333
326160,JP,JP,20997379.0,0.02585680758424983,1.0
326160,DE,EU,18658450.0,0.02297657967074587,0.3533397097574989
326160,FR,EU,16071102.0,0.01979044108699722,0.30434245696524415
326160,IT,EU,12386384.0,0.01525296789435628,0.2345640354640888
326160,IN,APAC,7625719.0,0.009390541022979966,0.10107525581922201
326160,GB,EU,5689401.0,0.007006100472189342,0.10774160222494493
326160,AU,APAC,311098.0,0.0003830954866245427,0.004123455104344696
326160,BR,ROW,297683.0,0.00036657584987641757,1.0
326160,RU,EU,644.0,7.930410783296758e-07,1.2195588223235546e-05
326190,CN,CN,14974547070.0,0.7467182126436229,1.0
326190,CA,CA,2455293522.0,0.12243524840469888,1.0
326190,KR,APAC,713748245.0,0.03559164836789436,0.8206765534094901
326190,DE,EU,617015782.0,0.030768003850412774,0.48964548730795254
326190,JP,JP,473450141.0,0.023608984058800735,1.0
326190,GB,EU,243333920.0,0.012134047792469647,0.1931026066314692
326190,FR,EU,197074045.0,0.00982726074805072,0.15639213714597397
326190,IT,EU,196206107.0,0.009783980299632757,0.15570336720303093
326190,IN,APAC,118276097.0,0.005897935699654105,0.1359953181204481
326190,AU,APAC,37682782.0,0.0018790831863523794,0.04332812847006184
326190,BR,ROW,20687123.0,0.0010315805505894866,1.0
326190,RU,EU,6497724.0,0.00032401439782122054,0.005156401711573366
326210,CA,CA,1593577363.0,0.21085659197928833,1.0
326210,KR,APAC,1476198337.0,0.19532540914068755,0.8101661542835612
326210,CN,CN,1343780598.0,0.1778043563123644,1.0
326210,JP,JP,1326777158.0,0.17555452050673098,1.0
326210,BR,ROW,454082908.0,0.060082664751635734,1.0
326210,DE,EU,442195287.0,0.05850973625189686,0.4346648835006715
326210,IN,APAC,343554800.0,0.045457971459730136,0.1885495086434703
326210,FR,EU,266329151.0,0.035239743252174494,0.26179367531849734
326210,IT,EU,132916240.0,0.017587012739902458,0.13065273121046922
326210,GB,EU,109459862.0,0.014483346711447487,0.10759580566092641
326210,RU,EU,66424079.0,0.008789002183700706,0.06529290430943557
326210,AU,APAC,2340182.0,0.0003096447104408792,0.0012843370729685442
326220,CN,CN,699252073.0,0.3446049407471216,1.0
326220,CA,CA,381801819.0,0.18815931806846178,1.0
326220,JP,JP,282408738.0,0.13917648610955122,1.0
326220,DE,EU,229975867.0,0.113336553556135,0.516580683683124
326220,IN,APAC,128252039.0,0.06320508441351812,0.6040478313687663
326220,IT,EU,107133513.0,0.052797466500175805,0.2406474388502462
326220,KR,APAC,73545673.0,0.03624472956889208,0.3463890681863267
326220,GB,EU,67993338.0,0.03350843153337211,0.15272926454469127
326220,FR,EU,38933460.0,0.019187161818225214,0.08745384308062881
326220,AU,APAC,10523287.0,0.0051860792883197575,0.049563100444907006
326220,BR,ROW,8168873.0,0.0040257785494413,1.0
326220,RU,EU,1152491.0,0.0005679698467859829,0.0025887698413096854
326290,CN,CN,808048763.0,0.311190085849564,1.0
326290,CA,CA,706300885.0,0.2720056549839344,1.0
326290,DE,EU,281957377.0,0.10858545223037223,0.5370673603212536
326290,JP,JP,236934385.0,0.09124651256828128,1.0
326290,IN,APAC,154539121.0,0.05951502499992832,0.5052790170754708
326290,KR,APAC,145828013.0,0.056160264036863985,0.47679729633449247
326290,FR,EU,102023987.0,0.0392907640318296,0.1943334626337508
326290,IT,EU,76655399.0,0.029520990920250414,0.1460118307005759
326290,GB,EU,58137229.0,0.02238940285781461,0.11073875224559998
326290,BR,ROW,14512897.0,0.005589105348776927,1.0
326290,RU,EU,6220446.0,0.0023955746402925648,0.011848594098819767
326290,AU,APAC,5481943.0,0.0021111675320916448,0.017923686590036694
327100,CN,CN,2916697912.0,0.5834004681731002,1.0
327100,IT,EU,692879651.0,0.13859039399244247,0.6512984962934415
327100,JP,JP,447075272.0,0.08942438705096044,1.0
327100,BR,ROW,224801443.0,0.04496498130732317,1.0
327100,DE,EU,216695663.0,0.043343656099987755,0.20369130376612887
327100,CA,CA,158767111.0,0.031756736447339895,1.0
327100,IN,APAC,147829171.0,0.029568920118951725,0.7851018882403771
327100,GB,EU,89271750.0,0.01785621353872727,0.08391436586796809
327100,FR,EU,59728853.0,0.011947017433748649,0.05614439980751003
327100,KR,APAC,35718727.0,0.007144491024803516,0.1896976072012373
327100,RU,EU,5267551.0,0.0010536201595928876,0.004951434264951467
327100,AU,APAC,4745078.0,0.0009491146530220022,0.025200504558385652
327200,CN,CN,3069881071.0,0.586973778617917,1.0
327200,DE,EU,556586702.0,0.10642164697768011,0.49590857498329316
327200,JP,JP,374752166.0,0.0716541422403099,1.0
327200,CA,CA,326462555.0,0.062420971709887314,1.0
327200,FR,EU,276266565.0,0.052823293741154305,0.24614845822291914
327200,IT,EU,213104561.0,0.04074646102499858,0.18987226749795807
327200,IN,APAC,152885557.0,0.029232341909311357,0.4942623314413906
327200,KR,APAC,145394094.0,0.027799943636288384,0.47004324861274305
327200,GB,EU,73234239.0,0.014002685119015031,0.06525036795161504
327200,BR,ROW,27240033.0,0.005208405384407399,1.0
327200,AU,APAC,11041022.0,0.002111088427615361,0.03569441994586634
327200,RU,EU,3165420.0,0.0006052412114152311,0.002820331344214573
327310,CA,CA,545412874.0,0.7716815771628754,1.0
327310,CN,CN,73716228.0,0.10429796911163143,1.0
327310,KR,APAC,47560970.0,0.06729200224378314,0.9994259301905138
327310,FR,EU,37846621.0,0.05354758124679984,0.9671050662968188
327310,JP,JP,849588.0,0.00120204608111002,1.0
327310,IT,EU,540938.0,0.0007653502674513905,0.01382273678679184
327310,GB,EU,525339.0,0.0007432799029697415,0.013424131269824708
327310,DE,EU,221031.0,0.000312727401227217,0.005648065646564647
327310,BR,ROW,83976.0,0.00011881408601262616,1.0
327310,AU,APAC,27319.0,3.8652496139122294e-05,0.0005740698094861111
327320,CA,CA,949982.0,0.8411140811362869,1.0
327320,DE,EU,156811.0,0.13884046242672207,0.8738374263726588
327320,IT,EU,22640.0,0.02004545643699095,0.12616257362734118
327330,CA,CA,29281616.0,0.9481118413637396,1.0
327330,IN,APAC,880695.0,0.028516095495885154,0.9386730815553476
327330,CN,CN,408857.0,0.013238414270730635,1.0
327330,IT,EU,188687.0,0.0061095118183163094,0.7636923649786297
327330,AU,APAC,57539.0,0.0018630599909591128,0.0613269184446524
327330,DE,EU,29479.0,0.0009545029540569646,0.11931339852350732
327330,GB,EU,25307.0,0.0008194174245503444,0.10242763243103226
327330,JP,JP,8358.0,0.0002706243661592357,1.0
327330,FR,EU,3599.0,0.00011653231560266683,0.014566604066830722
327390,CN,CN,325621666.0,0.5145487699089728,1.0
327390,CA,CA,193864409.0,0.3063453805315276,1.0
327390,IN,APAC,43913586.0,0.06939243919534484,0.716394525319958
327390,IT,EU,22911215.0,0.03620440138455039,0.4770271752196546
327390,DE,EU,19936115.0,0.031503135451723355,0.4150835572580583
327390,KR,APAC,17286087.0,0.02731554970420637,0.28200061117770014
327390,BR,ROW,3774289.0,0.005964147859347194,1.0
327390,FR,EU,2558627.0,0.004043153490609207,0.0532723650950305
327390,GB,EU,2530733.0,0.003999075270740874,0.05269159292622247
327390,JP,JP,241976.0,0.0003823715254484743,1.0
327390,AU,APAC,98375.0,0.00015545260197702936,0.001604863502341869
327390,RU,EU,92471.0,0.00014612307555189716,0.0019253095010341738
327400,CA,CA,86901878.0,0.9047668040508189,1.0
327400,CN,CN,4318994.0,0.044966604727399134,1.0
327400,GB,EU,1810429.0,0.018849029480017914,0.3959614936677577
327400,DE,EU,1093826.0,0.011388217113187025,0.2392322354384672
327400,FR,EU,835159.0,0.008695141655100685,0.18265880909445817
327400,IT,EU,832821.0,0.008670799893604222,0.18214746179931696
327400,JP,JP,191056.0,0.0019891529445972764,1.0
327400,KR,APAC,41441.0,0.0004314572019567861,0.6399067339911366
327400,IN,APAC,23320.0,0.00024279293331802446,0.3600932660088634
327910,CN,CN,398911551.0,0.361284710175156,1.0
327910,CA,CA,204299784.0,0.18502945845077062,1.0
327910,DE,EU,141451684.0,0.12810942809156145,0.560252127487072
327910,KR,APAC,102678625.0,0.09299359013624683,0.7412122580535436
327910,JP,JP,81697779.0,0.07399173659919651,1.0
327910,IT,EU,56024759.0,0.0507402925967114,0.22189902257862468
327910,IN,APAC,32303850.0,0.029256829127998134,0.2331937109824266
327910,GB,EU,29133147.0,0.026385198784041265,0.11538857032726177
327910,BR,ROW,28231640.0,0.02556872532169253,1.0
327910,FR,EU,17235809.0,0.015610062540403462,0.0682664100429573
327910,RU,EU,8633221.0,0.007818903060200106,0.03419386956408428
327910,AU,APAC,3545489.0,0.003211065116021681,0.025594030964029763
327991,BR,ROW,705492168.0,0.266664616180105,1.0
327991,IN,APAC,651671422.0,0.24632124565722072,0.9575182885711591
327991,CN,CN,564791760.0,0.21348214017605646,1.0
327991,IT,EU,495370770.0,0.18724213002020607,0.9329078507761965
327991,CA,CA,163041199.0,0.06162693326012815,1.0
327991,KR,APAC,28741768.0,0.010863922917508028,0.04223105015316953
327991,DE,EU,21136377.0,0.00798920826594208,0.0398051181749489
327991,FR,EU,10795259.0,0.004080433105247206,0.0203301899953895
327991,GB,EU,3348639.0,0.0012657313208624176,0.006306330130288777
327991,JP,JP,710596.0,0.0002685937820348955,1.0
327991,RU,EU,345419.0,0.0001305627889781417,0.000650510923176317
327991,AU,APAC,170596.0,6.4482525710847e-05,0.0002506612756713543
327992,CN,CN,181689489.0,0.5267098660998814,1.0
327992,CA,CA,75191506.0,0.21797688063896983,1.0
327992,BR,ROW,34016218.0,0.09861152522700073,1.0
327992,JP,JP,18482826.0,0.05358090256727732,1.0
327992,AU,APAC,9012588.0,0.026127097636855577,0.7856002214739033
327992,GB,EU,8957383.0,0.025967060761205363,0.3716837091526924
327992,FR,EU,5565643.0,0.016134555143637076,0.23094455535279873
327992,DE,EU,5054263.0,0.014652086934779063,0.2097250077252714
327992,IT,EU,2766952.0,0.00802127258679669,0.11481377790895628
327992,IN,APAC,1946918.0,0.0056440299586480135,0.1697069933732163
327992,RU,EU,1755236.0,0.005088352241079236,0.0728329498602812
327992,KR,APAC,512726.0,0.0014863702038697888,0.04469278515288045
327993,CA,CA,260459001.0,0.45895802595485785,1.0
327993,JP,JP,98917385.0,0.17430354711456744,1.0
327993,CN,CN,97563527.0,0.1719178971937832,1.0
327993,DE,EU,48204670.0,0.08494204500540704,0.5498020881422099
327993,GB,EU,27109066.0,0.047769220372767825,0.3091945468018967
327993,IN,APAC,15152374.0,0.026700185568053043,0.7552621687441928
327993,FR,EU,7248291.0,0.01277230318834849,0.0826709430281835
327993,IT,EU,4780670.0,0.008424077714794009,0.05452630105586903
327993,KR,APAC,4377254.0,0.007713213393393171,0.21818193962109125
327993,BR,ROW,2821980.0,0.004972645848718777,1.0
327993,AU,APAC,532775.0,0.0009388094146844224,0.02655589163471594
327993,RU,EU,333707.0,0.0005880292306247375,0.003806120971840953
327999,JP,JP,157213464.0,0.2680477052204338,1.0
327999,CN,CN,155664287.0,0.26540637076176254,1.0
327999,CA,CA,141557953.0,0.24135518353155824,1.0
327999,FR,EU,37668606.0,0.064224673512395,0.45575274961743845
327999,DE,EU,25947246.0,0.04423984797568025,0.31393592609984244
327999,IN,APAC,23127218.0,0.039431722673782636,0.5743210983671376
327999,KR,APAC,16551496.0,0.028220168984796297,0.4110253711596131
327999,GB,EU,10298997.0,0.017559707939023162,0.12460764279548199
327999,BR,ROW,9157096.0,0.015612775819781018,1.0
327999,IT,EU,8026063.0,0.013684373554065514,0.09710739709488551
327999,RU,EU,710495.0,0.0012113883218080616,0.008596284392351604
327999,AU,APAC,590080.0,0.0010060817049134772,0.014653530473249335
331110,CA,CA,4650054120.0,0.25619361149888975,1.0
331110,BR,ROW,3611155410.0,0.19895573735207495,1.0
331110,KR,APAC,2434096740.0,0.13410597349311584,0.7588161790604925
331110,RU,EU,1645683358.0,0.09066852814814988,0.3707240113253134
331110,JP,JP,1584590596.0,0.08730263714359053,1.0
331110,DE,EU,1347901025.0,0.07426228225012686,0.3036424184691193
331110,IT,EU,731416415.0,0.04029721117921542,0.1647665852606745
331110,CN,CN,657884684.0,0.03624599817426767,1.0
331110,AU,APAC,422247618.0,0.023263630790220483,0.1316333565724074
331110,GB,EU,407699880.0,0.0224621266697997,0.09184278020173606
331110,IN,APAC,351411100.0,0.019360909896205144,0.10955046436710014
331110,FR,EU,306405794.0,0.016881353404343786,0.0690242047431567
331200,CN,CN,533516295.0,0.3864453702896947,1.0
331200,CA,CA,285634726.0,0.20689568152115295,1.0
331200,KR,APAC,167343470.0,0.12121299730819358,0.6088919198064563
331200,JP,JP,119021003.0,0.08621126666166,1.0
331200,IN,APAC,105521932.0,0.07643339569492247,0.383949560488774
331200,DE,EU,76127755.0,0.05514211795592515,0.47256135553389794
331200,IT,EU,36879151.0,0.02671291823273095,0.22892651421941063
331200,GB,EU,23833523.0,0.017263492619364055,0.14794606692432127
331200,FR,EU,18361079.0,0.013299601229749387,0.11397599182197067
331200,BR,ROW,6472804.0,0.0046884887341493795,1.0
331200,RU,EU,5894515.0,0.004269612855691989,0.03659007150039949
331200,AU,APAC,1967396.0,0.0014250568967653823,0.007158519704769734
331313,CA,CA,4599965839.0,0.6775349694139973,1.0
331313,AU,APAC,751539639.0,0.11069525386605193,0.6516066142006475
331313,RU,EU,454758603.0,0.06698198790131431,0.7760206927382719
331313,IN,APAC,381005168.0,0.05611874824348123,0.33034250574430296
331313,BR,ROW,328557137.0,0.04839360933524653,1.0
331313,FR,EU,77804709.0,0.011459957090472636,0.13276948204645544
331313,CN,CN,77539908.0,0.011420954205730607,1.0
331313,DE,EU,51082447.0,0.007524000259371739,0.08716940294520621
331313,JP,JP,43826616.0,0.006455279445626119,1.0
331313,KR,APAC,20819236.0,0.003066492430637112,0.01805088005504954
331313,GB,EU,1647290.0,0.0002426314931087869,0.002811010321757075
331313,IT,EU,720452.0,0.00010611631496167143,0.0012294119483093615
331314,KR,APAC,21489100.0,0.25378103221591664,0.5419435742748762
331314,AU,APAC,18077818.0,0.21349462342543324,0.4559128722008224
331314,DE,EU,14363660.0,0.16963132291247532,0.688085124525565
331314,CA,CA,13414834.0,0.1584259191648405,1.0
331314,CN,CN,7005037.0,0.08272777922624437,1.0
331314,GB,EU,5084866.0,0.06005102783083606,0.24358837892332535
331314,BR,ROW,2685754.0,0.031718099985482265,1.0
331314,FR,EU,1249809.0,0.0147599396016,0.059871577397277005
331314,JP,JP,1043384.0,0.012322110675531872,1.0
331314,IT,EU,176495.0,0.002084362922642093,0.00845491915383263
331314,IN,APAC,84996.0,0.0010037820389976336,0.0021435535243015005
33131B,CA,CA,1060543311.0,0.30385287894883506,1.0
33131B,DE,EU,573678333.0,0.16436274809772336,0.5262274391816406
33131B,CN,CN,519498112.0,0.14883974591367194,1.0
33131B,KR,APAC,262062374.0,0.07508265431327239,0.5720549122773221
33131B,IN,APAC,190986445.0,0.05471891675855692,0.41690354999467644
