trade_id,year,region1,region2,industry1,industry2,amount
12129,2020,US,US,OFFIC,INTER,1.50
7177,2020,US,US,FOODW,SEACO,1.50
5802,2020,US,US,ELECT,NFERT,1.50
8095,2020,US,US,HEAVY,OFFIC,1.50
15952,2020,US,US,RUBBE,FOOD2,1.50
5428,2020,US,US,ELEC7,POSTT,1.50
17122,2020,US,US,SUGAR,SEACO,1.50
5023,2020,US,US,ELEC4,SUGAR,1.49
18520,2020,US,US,WASTE,SEACO,1.49
6487,2020,US,US,FOOD2,INTER,1.49
2885,2020,US,US,COMPU,ELEC9,1.49
10249,2020,US,US,MEAT1,OFFIC,1.49
18065,2020,US,US,TRANS,BIOG1,1.49
7845,2020,US,US,GLASS,MEAT4,1.49
256,2020,US,US,AIRTR,PROCE,1.49
2005,2020,US,US,CATTL,MEATA,1.49
11402,2020,US,US,NATUR,ELE11,1.49
18711,2020,US,US,WHEAT,MEAT4,1.49
5848,2020,US,US,ELECT,SUGA1,1.49
5370,2020,US,US,ELEC7,DIST1,1.49
19143,2020,US,US,WOOD1,MEATC,1.48
15417,2020,US,US,RENTI,COKEO,1.48
13815,2020,US,US,PLAS2,RAWMI,1.48
5482,2020,US,US,ELEC8,BRICK,1.48
4095,2020,US,US,EDUCA,MOTO1,1.48
12176,2020,US,US,OFFIC,PULP5,1.48
1187,2020,US,US,BIODI,MEDIC,1.48
14419,2020,US,US,PRINT,PLAS2,1.48
18080,2020,US,US,TRANS,COPP1,1.48
8948,2020,US,US,INTER,FOOD2,1.48
10581,2020,US,US,MEATP,ELEC5,1.48
12578,2020,US,US,PAPE1,HYDRO,1.48
9751,2020,US,US,LIQUE,NONF1,1.48
25,2020,US,US,93197,CROPS,1.48
2475,2020,US,US,CHEM1,STEAM,1.47
11557,2020,US,US,NFERT,ELEC2,1.47
13030,2020,US,US,PAPER,COKEO,1.47
8660,2020,US,US,INLAN,LEATH,1.47
12270,2020,US,US,OILHA,FOODW,1.47
9674,2020,US,US,LIQUE,CEREA,1.47
4718,2020,US,US,ELEC2,VEGE1,1.47
5484,2020,US,US,ELEC8,CATTL,1.47
1830,2020,US,US,BUSIN,COALT,1.47
7577,2020,US,US,FURNI,VEGE1,1.47
18788,2020,US,US,WHITE,ETHAN,1.47
15783,2020,US,US,RETA1,LIQUI,1.47
13687,2020,US,US,PLAS2,AIRTR,1.47
12756,2020,US,US,PAPE3,LUBRI,1.47
13773,2020,US,US,PLAS2,MEAT4,1.47
859,2020,US,US,BASIC,CATTL,1.47
15327,2020,US,US,RECRE,TEXT1,1.47
4644,2020,US,US,ELEC2,LUBRI,1.47
12858,2020,US,US,PAPE4,CERAM,1.47
1151,2020,US,US,BIODI,ELECT,1.47
4523,2020,US,US,ELEC1,RAILW,1.47
14504,2020,US,US,PROCE,PROCE,1.46
2418,2020,US,US,CHEM1,MEATA,1.46
11504,2020,US,US,NATUR,SEWAG,1.46
15041,2020,US,US,REALE,COPPE,1.46
6642,2020,US,US,FOOD3,HYDRO,1.46
6581,2020,US,US,FOOD3,BASIC,1.46
15727,2020,US,US,RETA1,CERAM,1.46
12025,2020,US,US,NONSP,TRAN2,1.46
7444,2020,US,US,FURNI,CEMEN,1.46
6986,2020,US,US,FOOD5,NONME,1.46
11974,2020,US,US,NONSP,MACHI,1.46
10940,2020,US,US,MEMBE,PLAS2,1.46
12254,2020,US,US,OILHA,ELEC4,1.46
4511,2020,US,US,ELEC1,PLAS1,1.46
15741,2020,US,US,RETA1,DIST1,1.46
5788,2020,US,US,ELECT,LUBRI,1.45
19136,2020,US,US,WOOD1,LIQUE,1.45
7239,2020,US,US,FORES,ELECT,1.45
5250,2020,US,US,ELEC6,GASDI,1.45
4048,2020,US,US,EDUCA,ELE11,1.45
490,2020,US,US,ANIMA,COMPU,1.45
8079,2020,US,US,HEAVY,MACHI,1.45
3526,2020,US,US,CRUDE,POULT,1.45
673,2020,US,US,AUXIL,LEAD1,1.45
4362,2020,US,US,ELE12,PAPER,1.45
5000,2020,US,US,ELEC4,PROCE,1.44
2328,2020,US,US,CEREA,WOOLS,1.44
18499,2020,US,US,WASTE,PLAS2,1.44
12359,2020,US,US,OILHA,TRANS,1.44
11986,2020,US,US,NONSP,NONSP,1.44
5730,2020,US,US,ELECT,CHEMI,1.44
16927,2020,US,US,SUBBI,DAIRY,1.44
8055,2020,US,US,HEAVY,FOODW,1.44
994,2020,US,US,BASIC,WASTE,1.44
8557,2020,US,US,INERT,PULP5,1.44
10982,2020,US,US,MEMBE,WASTE,1.44
2386,2020,US,US,CHEM1,FOOD2,1.44
5444,2020,US,US,ELEC7,RUBBE,1.43
2840,2020,US,US,COMPU,ANTHR,1.43
19551,2020,US,US,WOOLS,HEALT,1.43
5487,2020,US,US,ELEC8,CEREA,1.43
6560,2020,US,US,FOOD2,TRAN1,1.43
5394,2020,US,US,ELEC7,INSUR,1.43
4258,2020,US,US,ELE11,PRINT,1.43
5954,2020,US,US,FABRI,ETHAN,1.43
11388,2020,US,US,NATUR,COKE1,1.42
2686,2020,US,US,COLLE,CHEMI,1.42
1062,2020,US,US,BEVER,OFFIC,1.42
10483,2020,US,US,MEATC,INLAN,1.42
11912,2020,US,US,NONSP,BITU1,1.42
2569,2020,US,US,CHEMI,RENTI,1.42
18083,2020,US,US,TRANS,DAIRY,1.42
7505,2020,US,US,FURNI,LUBRI,1.42
4413,2020,US,US,ELEC1,BITU1,1.42
6562,2020,US,US,FOOD2,TRANS,1.42
8911,2020,US,US,INTER,CATTL,1.42
6343,2020,US,US,FISHF,93197,1.42
5540,2020,US,US,ELEC8,MEAT4,1.42
4850,2020,US,US,ELEC3,RAILW,1.42
4838,2020,US,US,ELEC3,PLAS1,1.41
8987,2020,US,US,INTER,NATU1,1.41
14551,2020,US,US,PUBLI,ELEC5,1.41
18073,2020,US,US,TRANS,CHEM1,1.41
11508,2020,US,US,NATUR,SUGA1,1.41
7335,2020,US,US,FOUND,CERAM,1.41
17876,2020,US,US,TRAN1,BIODI,1.41
14829,2020,US,US,RAILW,CATTL,1.41
17619,2020,US,US,TEXT2,TRAN2,1.41
6457,2020,US,US,FOOD2,ELEC4,1.41
3195,2020,US,US,COPP1,COKEO,1.41
12664,2020,US,US,PAPE1,WASTE,1.41
13349,2020,US,US,PFERT,LIQUE,1.40
2714,2020,US,US,COLLE,ETHAN,1.40
17091,2020,US,US,SUGAR,INSUR,1.40
13176,2020,US,US,PARAF,BUSIN,1.40
15766,2020,US,US,RETA1,GASDI,1.40
18043,2020,US,US,TRAN2,MACHI,1.40
15438,2020,US,US,RENTI,ELEC7,1.40
13429,2020,US,US,PIGS9,DIST1,1.40
15213,2020,US,US,RECRE,CROPS,1.40
12922,2020,US,US,PAPE4,LUBRI,1.40
13696,2020,US,US,PLAS2,BIODI,1.40
14400,2020,US,US,PRINT,NATUR,1.40
7274,2020,US,US,FORES,MOTOR,1.39
8612,2020,US,US,INLAN,CHEM1,1.39
18827,2020,US,US,WHITE,NONSP,1.39
10802,2020,US,US,MEDIC,SEACO,1.39
15990,2020,US,US,RUBBE,NAPHT,1.39
3996,2020,US,US,DISTR,STONE,1.39
1239,2020,US,US,BIODI,WASTE,1.39
4092,2020,US,US,EDUCA,MEATP,1.39
4149,2020,US,US,EDUCA,TRAN2,1.39
655,2020,US,US,AUXIL,FOODW,1.39
14711,2020,US,US,RADIO,FOOD2,1.39
5030,2020,US,US,ELEC4,TRAN2,1.39
5397,2020,US,US,ELEC7,LANDT,1.39
16910,2020,US,US,SUBBI,BEVER,1.38
16635,2020,US,US,SEWAG,NFERT,1.38
14281,2020,US,US,PRECI,OFFIC,1.38
11085,2020,US,US,MOTO1,NFERT,1.38
8702,2020,US,US,INLAN,SANDC,1.38
8960,2020,US,US,INTER,HEAVY,1.38
4741,2020,US,US,ELEC3,BITU1,1.38
15844,2020,US,US,RETA1,VEGE1,1.38
4667,2020,US,US,ELEC2,PAPE1,1.38
6508,2020,US,US,FOOD2,NATUR,1.38
14887,2020,US,US,RAILW,OFFIC,1.38
10549,2020,US,US,MEATC,WEARI,1.38
3117,2020,US,US,CONST,PAPE4,1.38
4156,2020,US,US,EDUCA,WHEAT,1.38
1637,2020,US,US,BITUM,REALE,1.38
18760,2020,US,US,WHITE,BITU1,1.38
9274,2020,US,US,LANDT,COPPE,1.38
6721,2020,US,US,FOOD3,TEXT1,1.37
4926,2020,US,US,ELEC4,ELEC2,1.37
13806,2020,US,US,PLAS2,POULT,1.37
776,2020,US,US,AVIAT,CONST,1.37
12151,2020,US,US,OFFIC,NATUR,1.37
9731,2020,US,US,LIQUE,LEAD1,1.37
17692,2020,US,US,TEXTI,HEAVY,1.37
1612,2020,US,US,BITUM,MEATP,1.37
2162,2020,US,US,CEMEN,WEARI,1.37
5732,2020,US,US,ELECT,COKEO,1.37
3303,2020,US,US,COPPE,FOOD2,1.37
2902,2020,US,US,COMPU,GASWO,1.37
3693,2020,US,US,DIST1,AVIAT,1.36
13733,2020,US,US,PLAS2,ELEC8,1.36
1546,2020,US,US,BITU1,PLAST,1.36
898,2020,US,US,BASIC,FORES,1.36
6178,2020,US,US,FINAN,OILHA,1.36
13310,2020,US,US,PFERT,COPP1,1.36
473,2020,US,US,ALUMI,RESEA,1.36
15058,2020,US,US,REALE,ELEC9,1.36
7297,2020,US,US,FORES,RAWMI,1.36
14627,2020,US,US,PUBLI,TRAN1,1.36
6933,2020,US,US,FOOD5,ELE11,1.36
7935,2020,US,US,HEALT,FINAN,1.36
2681,2020,US,US,COLLE,CATTL,1.36
16746,2020,US,US,STEAM,FOOD3,1.35
10645,2020,US,US,MEATP,RAWMI,1.35
3742,2020,US,US,DIST1,FOOD4,1.35
3856,2020,US,US,DISTR,ANTHR,1.35
4585,2020,US,US,ELEC2,CHEMI,1.35
18532,2020,US,US,WASTE,TOBAC,1.35
312,2020,US,US,ALUM1,CEMEN,1.35
1211,2020,US,US,BIODI,RADIO,1.35
3207,2020,US,US,COPP1,ELEC2,1.35
1628,2020,US,US,BITUM,POULT,1.35
11877,2020,US,US,NONME,SANDC,1.35
6912,2020,US,US,FOOD5,BASIC,1.35
11563,2020,US,US,NFERT,FABRI,1.35
4503,2020,US,US,ELEC1,PAPE3,1.35
3755,2020,US,US,DIST1,INLAN,1.35
3907,2020,US,US,DISTR,FOOD2,1.35
3158,2020,US,US,CONST,TEXT1,1.34
18097,2020,US,US,TRANS,FINAN,1.34
15075,2020,US,US,REALE,GASWO,1.34
11193,2020,US,US,MOTOR,ELE12,1.34
4947,2020,US,US,ELEC4,HEAVY,1.34
2763,2020,US,US,COLLE,NFERT,1.34
4331,2020,US,US,ELE12,FOOD5,1.34
2300,2020,US,US,CEREA,MOTOR,1.34
17354,2020,US,US,TEXT1,ELEC5,1.34
13177,2020,US,US,PARAF,CHEM1,1.34
16008,2020,US,US,RUBBE,PETRO,1.34
11699,2020,US,US,NONF1,SALEM,1.34
11378,2020,US,US,NATUR,BLAST,1.34
2863,2020,US,US,COMPU,COKIN,1.34
5721,2020,US,US,ELECT,BITUM,1.33
17082,2020,US,US,SUGAR,FOOD3,1.33
11276,2020,US,US,MOTOR,PROCE,1.33
13582,2020,US,US,PLAS1,FOUND,1.33
10477,2020,US,US,MEATC,GASDI,1.33
2473,2020,US,US,CHEM1,SECO9,1.33
7346,2020,US,US,FOUND,DIST1,1.33
12357,2020,US,US,OILHA,TRAN1,1.33
18115,2020,US,US,TRANS,INTER,1.33
8205,2020,US,US,HOTEL,ELEC9,1.33
13294,2020,US,US,PFERT,BEVER,1.33
16499,2020,US,US,SECO9,ELECT,1.32
14915,2020,US,US,RAILW,SEWAG,1.32
5021,2020,US,US,ELEC4,SUBBI,1.32
5082,2020,US,US,ELEC5,ELEC4,1.32
13025,2020,US,US,PAPER,CEREA,1.32
4638,2020,US,US,ELEC2,LEAD1,1.32
3607,2020,US,US,DAIRY,FISHF,1.32
7210,2020,US,US,FORES,BIODI,1.32
19454,2020,US,US,WOODW,LEATH,1.32
430,2020,US,US,ALUMI,CEMEN,1.32
5557,2020,US,US,ELEC8,OILSE,1.32
12517,2020,US,US,PAPE1,BASIC,1.31
16442,2020,US,US,SEACO,PIGS9,1.31
7848,2020,US,US,GLASS,MEATP,1.31
17571,2020,US,US,TEXT2,OILHA,1.31
6356,2020,US,US,FISHF,DIST1,1.31
16312,2020,US,US,SANDC,PAPER,1.31
18057,2020,US,US,TRANS,ALUM1,1.31
15997,2020,US,US,RUBBE,NONSP,1.31
4830,2020,US,US,ELEC3,PAPE3,1.31
3658,2020,US,US,DAIRY,RAILW,1.31
7510,2020,US,US,FURNI,MEATC,1.31
11651,2020,US,US,NONF1,DISTR,1.31
5034,2020,US,US,ELEC4,WASTE,1.31
18081,2020,US,US,TRANS,CROPS,1.31
6956,2020,US,US,FOOD5,GASDI,1.31
13184,2020,US,US,PARAF,DIST1,1.30
16224,2020,US,US,SALEM,WHITE,1.30
19144,2020,US,US,WOOD1,MEATP,1.30
7480,2020,US,US,FURNI,FOOD4,1.30
10027,2020,US,US,LUBRI,WEARI,1.30
2010,2020,US,US,CATTL,PROCE,1.30
16259,2020,US,US,SANDC,ELEC1,1.30
998,2020,US,US,BASIC,WOOD1,1.30
5946,2020,US,US,FABRI,ELEC3,1.30
11736,2020,US,US,NONFE,MOTOR,1.30
15645,2020,US,US,RESEA,MEATC,1.30
18552,2020,US,US,WEARI,BEVER,1.30
12430,2020,US,US,OILSE,WASTE,1.30
19516,2020,US,US,WOODW,STONE,1.30
14165,2020,US,US,PREC1,CHEM1,1.30
16587,2020,US,US,SEWAG,ETHAN,1.29
6627,2020,US,US,FOOD3,FISHF,1.29
5942,2020,US,US,FABRI,ELE11,1.29
2615,2020,US,US,COKE1,CONST,1.29
7826,2020,US,US,GLASS,GASDI,1.29
779,2020,US,US,AVIAT,DIST1,1.29
2510,2020,US,US,CHEMI,CERAM,1.29
19154,2020,US,US,WOOD1,NONME,1.29
4385,2020,US,US,ELE12,SALEM,1.29
10364,2020,US,US,MEAT4,PFERT,1.29
16852,2020,US,US,STONE,COMPU,1.29
14741,2020,US,US,RADIO,MEAT4,1.29
2667,2020,US,US,COLLE,ANTHR,1.29
16379,2020,US,US,SEACO,DAIRY,1.29
17041,2020,US,US,SUGA1,RETA1,1.29
3173,2020,US,US,CONST,WOOD1,1.29
4410,2020,US,US,ELEC1,BIODI,1.28
1573,2020,US,US,BITUM,COLLE,1.28
16753,2020,US,US,STEAM,GASWO,1.28
2192,2020,US,US,CERAM,ELEC2,1.28
18709,2020,US,US,WHEAT,LUBRI,1.28
10596,2020,US,US,MEATP,FURNI,1.28
149,2020,US,US,AIRTR,BIOG1,1.28
8504,2020,US,US,INERT,INLAN,1.28
17283,2020,US,US,SUPPO,SECO9,1.28
14871,2020,US,US,RAILW,INTER,1.28
3874,2020,US,US,DISTR,CHEMI,1.28
16338,2020,US,US,SANDC,SUPPO,1.28
11806,2020,US,US,NONME,FOOD4,1.27
14587,2020,US,US,PUBLI,MEDIC,1.27
3452,2020,US,US,CRUDE,EDUCA,1.27
3664,2020,US,US,DAIRY,RETAI,1.27
5570,2020,US,US,ELEC8,POULT,1.27
12354,2020,US,US,OILHA,TEXT2,1.27
16652,2020,US,US,SEWAG,PLANT,1.27
16207,2020,US,US,SALEM,SUBBI,1.27
19293,2020,US,US,WOOD2,KEROS,1.27
16723,2020,US,US,STEAM,COKE1,1.27
8982,2020,US,US,INTER,MEDIC,1.27
6593,2020,US,US,FOOD3,CERAM,1.27
9047,2020,US,US,INTER,VEGET,1.27
18059,2020,US,US,TRANS,ANIMA,1.27
9637,2020,US,US,LIGNI,ELEC1,1.26
5600,2020,US,US,ELEC8,TOBAC,1.26
19070,2020,US,US,WOOD1,BITUM,1.26
1609,2020,US,US,BITUM,MEAT1,1.26
17523,2020,US,US,TEXT2,FISH5,1.26
3878,2020,US,US,DISTR,COKIN,1.26
7116,2020,US,US,FOODW,KEROS,1.26
2070,2020,US,US,CEMEN,FISH5,1.26
4327,2020,US,US,ELE12,FINAN,1.26
17067,2020,US,US,SUGAR,DAIRY,1.26
16525,2020,US,US,SECO9,RADIO,1.26
8244,2020,US,US,HOTEL,MEATA,1.25
5360,2020,US,US,ELEC7,CHEM1,1.25
19203,2020,US,US,WOOD1,TOBAC,1.25
15401,2020,US,US,RENTI,BIOG1,1.25
14272,2020,US,US,PRECI,MACHI,1.25
9201,2020,US,US,KEROS,ELEC4,1.25
921,2020,US,US,BASIC,LUBRI,1.25
1778,2020,US,US,BRICK,PRINT,1.25
1068,2020,US,US,BEVER,PAPER,1.25
17289,2020,US,US,SUPPO,SUGAR,1.25
5241,2020,US,US,ELEC6,FISHF,1.24
19179,2020,US,US,WOOD1,RADIO,1.24
3594,2020,US,US,DAIRY,ELE11,1.24
6571,2020,US,US,FOOD2,WOOD2,1.24
18299,2020,US,US,VEGET,FABRI,1.24
16969,2020,US,US,SUBBI,RAILW,1.24
6583,2020,US,US,FOOD3,BIODI,1.24
9141,2020,US,US,KERO1,INSUR,1.24
1446,2020,US,US,BIOGA,PLAST,1.24
17780,2020,US,US,TEXTI,WOOD1,1.24
112,2020,US,US,93197,RETAI,1.24
2336,2020,US,US,CHEM1,AVIAT,1.24
9113,2020,US,US,KERO1,CONST,1.24
12734,2020,US,US,PAPE3,FOUND,1.24
5146,2020,US,US,ELEC5,PIGS9,1.24
577,2020,US,US,ANTHR,PROCE,1.23
4738,2020,US,US,ELEC3,BIODI,1.23
3300,2020,US,US,COPPE,ELECT,1.23
10963,2020,US,US,MEMBE,SEACO,1.23
9445,2020,US,US,LEAD1,HOTEL,1.23
8413,2020,US,US,HYDRO,RESEA,1.23
27,2020,US,US,93197,DAIRY,1.23
13645,2020,US,US,PLAS1,PULP5,1.23
6057,2020,US,US,FABRI,TRAN1,1.23
12634,2020,US,US,PAPE1,RAWMI,1.23
12399,2020,US,US,OILSE,FORES,1.23
5130,2020,US,US,ELEC5,NFERT,1.23
7538,2020,US,US,FURNI,PLAS2,1.23
6869,2020,US,US,FOOD4,REALE,1.23
13188,2020,US,US,PARAF,ELEC2,1.23
11060,2020,US,US,MOTO1,INLAN,1.22
747,2020,US,US,AUXIL,TEXT2,1.22
3954,2020,US,US,DISTR,OILHA,1.22
9112,2020,US,US,KERO1,COMPU,1.22
12370,2020,US,US,OILSE,93197,1.22
8638,2020,US,US,INLAN,FISHF,1.22
16827,2020,US,US,STEAM,TRANS,1.22
17370,2020,US,US,TEXT1,FORES,1.22
1589,2020,US,US,BITUM,FISH5,1.22
762,2020,US,US,AUXIL,WOOD2,1.22
17605,2020,US,US,TEXT2,SEACO,1.22
17491,2020,US,US,TEXT2,CEREA,1.22
8280,2020,US,US,HOTEL,PROCE,1.21
1227,2020,US,US,BIODI,SUBBI,1.21
6306,2020,US,US,FISH5,PAPER,1.21
17476,2020,US,US,TEXT2,AUXIL,1.21
148,2020,US,US,AIRTR,BIODI,1.21
3065,2020,US,US,CONST,FOOD4,1.21
14260,2020,US,US,PRECI,FURNI,1.21
13059,2020,US,US,PAPER,FOOD2,1.21
8081,2020,US,US,HEAVY,MEAT4,1.21
2152,2020,US,US,CEMEN,TEXT1,1.21
19273,2020,US,US,WOOD2,FOOD2,1.21
16331,2020,US,US,SANDC,RUBBE,1.21
11500,2020,US,US,NATUR,SALEM,1.21
17218,2020,US,US,SUPPO,LEAD1,1.21
15339,2020,US,US,RECRE,WHEAT,1.20
1921,2020,US,US,BUSIN,PATEN,1.20
13509,2020,US,US,PLANT,REALE,1.20
1653,2020,US,US,BITUM,TEXTI,1.20
18087,2020,US,US,TRANS,ELE12,1.20
10233,2020,US,US,MEAT1,FURNI,1.20
2690,2020,US,US,COLLE,COKIN,1.20
15572,2020,US,US,RESEA,BIOG1,1.20
4199,2020,US,US,ELE11,ELECT,1.20
6760,2020,US,US,FOOD4,CERAM,1.20
3934,2020,US,US,DISTR,LUBRI,1.20
5705,2020,US,US,ELEC9,WHOLE,1.20
5636,2020,US,US,ELEC9,EDUCA,1.20
8995,2020,US,US,INTER,OILSE,1.20
4299,2020,US,US,ELE12,BASIC,1.20
507,2020,US,US,ANIMA,FURNI,1.20
2216,2020,US,US,CERAM,MEAT4,1.20
4381,2020,US,US,ELE12,RESEA,1.19
8630,2020,US,US,INLAN,ELEC5,1.19
14450,2020,US,US,PRINT,TEXT1,1.19
2829,2020,US,US,COLLE,WHITE,1.19
11449,2020,US,US,NATUR,MEAT4,1.19
6066,2020,US,US,FABRI,WHITE,1.19
12525,2020,US,US,PAPE1,BRICK,1.19
10044,2020,US,US,MACHI,BIOG1,1.19
18135,2020,US,US,TRANS,PAPE1,1.19
11858,2020,US,US,NONME,PLAS2,1.19
7008,2020,US,US,FOOD5,RAILW,1.19
8592,2020,US,US,INERT,WHEAT,1.19
5408,2020,US,US,ELEC7,MEMBE,1.19
14465,2020,US,US,PRINT,WOOD1,1.18
3520,2020,US,US,CRUDE,PIGS9,1.18
9780,2020,US,US,LIQUE,RADIO,1.18
17080,2020,US,US,SUGAR,FISHF,1.18
151,2020,US,US,AIRTR,BITU1,1.18
12900,2020,US,US,PAPE4,FOUND,1.18
10730,2020,US,US,MEDIC,FORES,1.18
4566,2020,US,US,ELEC2,ANIMA,1.18
7096,2020,US,US,FOODW,FOOD2,1.18
8083,2020,US,US,HEAVY,MEATC,1.17
8254,2020,US,US,HOTEL,NFERT,1.17
4282,2020,US,US,ELE11,TEXTI,1.17
11171,2020,US,US,MOTOR,BRICK,1.17
9528,2020,US,US,LEATH,93197,1.17
18907,2020,US,US,WHOLE,COALT,1.17
12211,2020,US,US,OFFIC,WOOD2,1.17
2650,2020,US,US,COKEO,MACHI,1.17
15199,2020,US,US,RECRE,CATTL,1.17
3801,2020,US,US,DIST1,PLAS2,1.17
578,2020,US,US,ANTHR,PUBLI,1.17
9441,2020,US,US,LEAD1,FOUND,1.17
12797,2020,US,US,PAPE3,PULP5,1.16
17396,2020,US,US,TEXT1,MEATC,1.16
12510,2020,US,US,PAPE1,AIRTR,1.16
15384,2020,US,US,REFIN,PLAST,1.16
7984,2020,US,US,HEALT,SEWAG,1.16
1416,2020,US,US,BIOGA,MEAT1,1.16
5622,2020,US,US,ELEC9,BUSIN,1.16
18464,2020,US,US,WASTE,LIQUE,1.16
17223,2020,US,US,SUPPO,LIQUI,1.16
17389,2020,US,US,TEXT1,LIQUE,1.15
15789,2020,US,US,RETA1,MEATC,1.15
7917,2020,US,US,HEALT,CHEMI,1.15
4941,2020,US,US,ELEC4,FORES,1.15
1587,2020,US,US,BITUM,FABRI,1.15
10337,2020,US,US,MEAT4,KEROS,1.15
7347,2020,US,US,FOUND,EDUCA,1.15
16490,2020,US,US,SECO9,BUSIN,1.15
16750,2020,US,US,STEAM,FOUND,1.15
3355,2020,US,US,COPPE,WHOLE,1.15
17006,2020,US,US,SUGA1,ELEC2,1.15
1058,2020,US,US,BEVER,MEATC,1.15
11446,2020,US,US,NATUR,LUBRI,1.15
6824,2020,US,US,FOOD4,LUBRI,1.15
7581,2020,US,US,FURNI,WHEAT,1.14
2851,2020,US,US,COMPU,BLAST,1.14
8962,2020,US,US,INTER,HYDRO,1.14
17298,2020,US,US,SUPPO,URANI,1.14
10371,2020,US,US,MEAT4,PRINT,1.14
15716,2020,US,US,RETA1,ALUM1,1.14
18203,2020,US,US,VEGE1,DIST1,1.14
6596,2020,US,US,FOOD3,CHEMI,1.14
2505,2020,US,US,CHEMI,BIODI,1.14
5890,2020,US,US,ETHAN,NFERT,1.14
14831,2020,US,US,RAILW,CHEMI,1.14
12116,2020,US,US,OFFIC,FOODW,1.14
12626,2020,US,US,PAPE1,POULT,1.14
8041,2020,US,US,HEAVY,ELEC5,1.14
11571,2020,US,US,NFERT,GASDI,1.14
18,2020,US,US,93197,CHEM1,1.14
12294,2020,US,US,OILHA,MEAT1,1.14
16509,2020,US,US,SECO9,LEAD1,1.14
2912,2020,US,US,COMPU,KERO1,1.14
8634,2020,US,US,INLAN,ELECT,1.14
7059,2020,US,US,FOODW,CATTL,1.14
6129,2020,US,US,FINAN,FOOD2,1.13
18400,2020,US,US,WASTE,BRICK,1.13
4573,2020,US,US,ELEC2,BIOG1,1.13
12594,2020,US,US,PAPE1,MEAT4,1.13
4179,2020,US,US,ELE11,CEMEN,1.13
16848,2020,US,US,STONE,CEMEN,1.13
7745,2020,US,US,GASDI,VEGE1,1.13
18775,2020,US,US,WHITE,DIST1,1.13
2305,2020,US,US,CEREA,OFFIC,1.13
1321,2020,US,US,BIOG1,RETA1,1.13
13487,2020,US,US,PLANT,COLLE,1.13
14219,2020,US,US,PREC1,RETA1,1.13
11144,2020,US,US,MOTO1,VEGE1,1.13
15900,2020,US,US,RUBBE,ANTHR,1.12
2524,2020,US,US,CHEMI,FOOD5,1.12
6473,2020,US,US,FOOD2,FOODW,1.12
12556,2020,US,US,PAPE1,ELEC8,1.12
7334,2020,US,US,FOUND,CEMEN,1.12
9553,2020,US,US,LEATH,ELEC4,1.12
4634,2020,US,US,ELEC2,INTER,1.12
18327,2020,US,US,VEGET,MACHI,1.12
4641,2020,US,US,ELEC2,LIGNI,1.12
16865,2020,US,US,STONE,HEAVY,1.12
7931,2020,US,US,HEALT,ELEC6,1.12
6326,2020,US,US,FISH5,SANDC,1.12
942,2020,US,US,BASIC,OILSE,1.12
2768,2020,US,US,COLLE,OILHA,1.11
7507,2020,US,US,FURNI,MEAT1,1.11
14172,2020,US,US,PREC1,COPP1,1.11
10116,2020,US,US,MACHI,LIQUI,1.11
18175,2020,US,US,TRANS,VEGE1,1.11
17634,2020,US,US,TEXTI,ANIMA,1.11
12152,2020,US,US,OFFIC,NONF1,1.11
7135,2020,US,US,FOODW,NATU1,1.11
7536,2020,US,US,FURNI,PLANT,1.11
11296,2020,US,US,MOTOR,STONE,1.11
9966,2020,US,US,LUBRI,MEATC,1.11
12172,2020,US,US,OFFIC,PREC1,1.11
14860,2020,US,US,RAILW,FOODW,1.11
8154,2020,US,US,HEAVY,WOOD2,1.11
10995,2020,US,US,MOTO1,ANTHR,1.11
11506,2020,US,US,NATUR,STONE,1.11
19205,2020,US,US,WOOD1,TRAN2,1.10
14848,2020,US,US,RAILW,ELEC6,1.10
16575,2020,US,US,SEWAG,ELE11,1.10
12963,2020,US,US,PAPE4,PULP5,1.10
9792,2020,US,US,LIQUE,SANDC,1.10
19385,2020,US,US,WOODW,ANIMA,1.10
10532,2020,US,US,MEATC,RUBBE,1.10
13351,2020,US,US,PFERT,LUBRI,1.10
13592,2020,US,US,PLAS1,INLAN,1.10
3270,2020,US,US,COPP1,SUPPO,1.10
6061,2020,US,US,FABRI,VEGE1,1.10
14378,2020,US,US,PRINT,INTER,1.10
2489,2020,US,US,CHEM1,VEGE1,1.10
3676,2020,US,US,DAIRY,TEXTI,1.10
16481,2020,US,US,SEACO,WOOD1,1.10
10930,2020,US,US,MEMBE,PAPE1,1.10
15604,2020,US,US,RESEA,ELEC7,1.10
13706,2020,US,US,PLAS2,CERAM,1.10
15335,2020,US,US,RECRE,VEGE1,1.10
18519,2020,US,US,WASTE,SANDC,1.09
15747,2020,US,US,RETA1,ELEC2,1.09
18488,2020,US,US,WASTE,PAPE1,1.09
18053,2020,US,US,TRAN2,TRANS,1.09
7108,2020,US,US,FOODW,HEAVY,1.09
2013,2020,US,US,CATTL,REALE,1.09
18150,2020,US,US,TRANS,PULP5,1.09
18541,2020,US,US,WASTE,WHEAT,1.09
10178,2020,US,US,MACHI,STONE,1.09
12003,2020,US,US,NONSP,PRINT,1.09
8018,2020,US,US,HEAVY,CATTL,1.09
14409,2020,US,US,PRINT,PAPE1,1.09
15626,2020,US,US,RESEA,HEAVY,1.09
9191,2020,US,US,KEROS,CONST,1.08
15475,2020,US,US,RENTI,LIQUI,1.08
